HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experimentName,Input.List,Answer.age,Answer.assess,Answer.comments,Answer.education,Answer.enjoyment,Answer.fairprice,Answer.freeGenCrit,Answer.freeGenCrit1,Answer.freeGenCrit10,Answer.freeGenCrit11,Answer.freeGenCrit12,Answer.freeGenCrit13,Answer.freeGenCrit14,Answer.freeGenCrit15,Answer.freeGenCrit16,Answer.freeGenCrit17,Answer.freeGenCrit18,Answer.freeGenCrit19,Answer.freeGenCrit2,Answer.freeGenCrit20,Answer.freeGenCrit21,Answer.freeGenCrit22,Answer.freeGenCrit23,Answer.freeGenCrit24,Answer.freeGenCrit25,Answer.freeGenCrit26,Answer.freeGenCrit27,Answer.freeGenCrit28,Answer.freeGenCrit29,Answer.freeGenCrit3,Answer.freeGenCrit30,Answer.freeGenCrit31,Answer.freeGenCrit32,Answer.freeGenCrit33,Answer.freeGenCrit34,Answer.freeGenCrit35,Answer.freeGenCrit36,Answer.freeGenCrit37,Answer.freeGenCrit38,Answer.freeGenCrit39,Answer.freeGenCrit4,Answer.freeGenCrit40,Answer.freeGenCrit5,Answer.freeGenCrit6,Answer.freeGenCrit7,Answer.freeGenCrit8,Answer.freeGenCrit9,Answer.freeWordCheck,Answer.gender,Answer.listenerChoice,Answer.listenerSceneConfigs,Answer.listenerTurnOrder,Answer.litChoice1,Answer.litChoice2,Answer.litChoice3,Answer.litChoice4,Answer.litChoice5,Answer.litChoice6,Answer.litChoice7,Answer.litChoice8,Answer.nativeEnglish,Answer.othernativelanguage,Answer.problems,Answer.refTypes,Answer.sceneConfigs,Answer.sceneTime,Answer.shapeCheck,Answer.turnOrder,Answer.wrongShape,Approve,Reject
3Y7LTZE0YTZB33RQWNIN39WIG5GUZ7,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:33 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:33 PDT 2017,,,3PM8NZGV8ZTXTZIN4YFZL7F2Y2CXQC,7aa54nc68z,Approved,Fri Oct 20 12:45:11 PDT 2017,Fri Oct 20 13:12:40 PDT 2017,Fri Oct 20 14:12:40 PDT 2017,Fri Oct 20 13:34:43 PDT 2017,,,1649,100% (8/8),100% (3/3),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC1,29,Yes,{},3,0,3,{},circle,triangle,three sided shape,square,arrow,cube,cylinder,triangle,one with three sides,angle,cube,curved line,cylinder,second longest line,thin line,sqaure,square,square,oval,longest ribbon,oval,thickest line,arrow,arrow,second longest line,arrow,traingle,square,oval,rectangle,spring,cylinder,arrow,curved line,thick line,square,square,dotted triangle,curved line,square with dots,one with several triangles,Female,3,BCAD;ABCD;ACBD;DBAC;BCDA;CADB;DABC;BDCA,6;4;7;1;8;3;5;2,1,1,1,1,1,1,1,1,yes,{},No,2;1;2;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;1;1;1;2;2;2;1;2;1;2;1;2;1;1;2;2;2;1;2;1,BCDA;BDCA;CADB;BDCA;CABD;CABD;DBCA;CBDA;BADC;CDBA;BDAC;DBCA;ACBD;BCDA;ABCD;CBAD;BDCA;BACD;DCAB;DCAB;DABC;CDBA;DABC;DBAC;BACD;CBDA;DACB;CBAD;CBDA;ABCD;BCDA;ADBC;BCDA;DBCA;ABCD;CDBA;ABCD;DBAC;BDAC;ADBC,199492;12176;8138;6309;32278;8059;8614;31436;8411;11490;11047;4816;3695;2321;2454;2394;6182;2336;4223;4569;3126;4953;14759;2353;4326;2145;3432;2000;11464;2104;2048;1928;2885;6768;4480;4649;4176;3960;1999;2919,sun,17;8;29;10;22;11;40;19;3;7;9;14;12;32;6;24;27;33;4;36;2;37;31;35;28;30;20;26;21;5;39;13;38;18;23;16;15;25;34;1,1,,
3Y7LTZE0YTZB33RQWNIN39WIG5GUZ7,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:33 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:33 PDT 2017,,,3TMFV4NEP9RCYVD18Z2DXXGVVUJ8WI,4e6tt74t10,Approved,Fri Oct 20 12:25:24 PDT 2017,Fri Oct 20 12:38:02 PDT 2017,Fri Oct 20 13:38:02 PDT 2017,Fri Oct 20 13:34:43 PDT 2017,,,758,100% (4/4),100% (3/3),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC1,24,Yes,{},3,1,yes,{},textured lego square,triangle,triangle,circle,arrow,cube,cylinder,triangle,completer circle,arrow,cube,semi-circle,cube,arrow,plain line,triangle,triangle,complete rectangle,oval,largest spiral tornado,spiral ribbon,arrow,angle with no arrow,plain line,arrow,plain line,largest triangle,square,thicker rectangle,rectangle,"tornado, spiral",spiral,arrow,curved arrow,plain line,dotted circle,triangle,textured triangle,curved line without arrow,dotted square,sun,Female,,BCAD;CDAB;BDCA;CBAD;DABC;BCAD;BDCA;BDCA,6;1;4;5;8;2;7;3,1,1,1,1,1,1,1,1,yes,{},none whatsoever,1;1;1;2;1;2;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;1;2;2;1;1;2;1;2;1;1;1;1;2;2;2;2;1,CBDA;ABCD;DCAB;CDBA;ABDC;ACBD;DBCA;BADC;DBAC;ADCB;BDCA;ACBD;DCAB;ABCD;CADB;BACD;ADCB;ACDB;CABD;BCDA;CBDA;BCDA;BDAC;CADB;ABCD;CBAD;ABCD;CBDA;CDAB;BACD;DBAC;DABC;CBDA;CADB;ACBD;BCAD;CADB;ADBC;CABD;CABD,15622;6521;5683;7408;2419;2868;4699;3971;6135;5456;5328;6155;7672;4848;8074;4108;5759;3970;3513;5812;8272;3138;2915;5876;2128;3475;3260;2119;1620;5243;4807;2280;2716;1833;2586;2199;2748;2029;1874;3143,sun,10;36;35;25;11;12;18;20;33;28;30;37;3;2;1;9;17;15;19;13;7;22;6;4;38;14;5;31;21;27;8;16;40;39;26;24;32;23;29;34,0,,
3XEDXEGFX310YMGOYF1TRNKYW700KP,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:33 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:33 PDT 2017,,,31N2WW6R9S3OMCL06TXH2SMKK5YF3W,uj841qvcua,Approved,Fri Oct 20 11:49:44 PDT 2017,Fri Oct 20 12:01:14 PDT 2017,Fri Oct 20 13:01:14 PDT 2017,2017-10-20 20:01:57 UTC,,,690,100% (2/2),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,33,Yes,{},2,0,yes,{},circle,triangle with lines,triangle,nearly complete circle,straight arrow,cube that's nearly full,cylinder,square,triangle,slightly crooked line,cube,partially completed triangle,cube,arrowhead,shortest line,square,smallest triangle,oval,thinnest rectangle,curly line,cylinder,thinnest line,crooked line without arrowhead,arrowhead,arrow with arrowhead,shortest line,square,triangle,oval,thinnest oval,curly line,shortest cylinder,arrow,curved arrow,thinnest line,circle,triangle,square,bowed line without arrowhead,square,sun,Male,,ADBC;CDBA;CBAD;CABD;CDBA;BACD;DBCA;BDCA,3;2;5;8;4;6;7;1,1,1,1,1,1,1,1,1,yes,{},nope,2;2;1;2;1;2;2;1;1;1;2;1;2;1;2;2;2;1;2;2;2;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;2;1;2;1,ADBC;CDBA;DCBA;BDAC;BDCA;BDCA;CBDA;BACD;CDBA;CADB;ABCD;BACD;CBAD;CDAB;BDAC;DACB;CBAD;DBAC;CBDA;BACD;CBAD;ACDB;CABD;BCDA;ACBD;CADB;BDAC;BACD;BCAD;ABDC;ABDC;CDAB;CBAD;ABCD;CBDA;DCAB;CBAD;ACBD;DBCA;CDAB,7061;4925;24628;5511;6987;5247;3869;3258;15612;7932;8761;13548;7669;5010;7941;3963;4233;8750;19888;9037;8177;7528;16398;5889;7163;4482;8638;20019;11890;6181;7587;19131;7692;11438;3555;4005;7605;5403;14232;4229,sun,6;15;31;11;13;7;33;16;18;40;4;3;23;25;39;20;19;24;37;26;2;10;22;5;29;35;38;12;9;32;27;34;36;8;1;17;28;30;14;21,0,,
3XEDXEGFX310YMGOYF1TRNKYW700KP,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:33 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:33 PDT 2017,,,37WLF8U1WQ3YZH0WQ6MCP8Q92SH6KV,qehse1ck5f,Approved,Fri Oct 20 11:46:49 PDT 2017,Fri Oct 20 12:29:55 PDT 2017,Fri Oct 20 13:29:55 PDT 2017,2017-10-20 20:29:57 UTC,,,2586,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,34,Yes,{},3,1,3,{},square,triangle with lines,circle,less broken circle,arrow,heavier square,cylinder,square,circle,arrow,cylinder,triangle,lighter cylinder,line,shorter line,square,square,circle,thinner square,cylinder,half spiral,line,bent line,arrow,arrow,arrow,square,triangle,square,thinner square,spiral,spiral,arrow,arrow,arrow,square,square with lines,triangle,frown,square,sun,Male,,ADBC;DCBA;ABCD;CADB;ACBD;ACBD;ABCD;BDCA,5;8;6;3;4;2;1;7,1,1,1,1,1,1,1,1,yes,{},no,1;2;1;2;2;1;1;1;1;1;1;1;2;1;2;2;1;2;1;2;1;1;1;2;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2,CDBA;CADB;DBCA;DCBA;BCAD;BCDA;CDAB;DBAC;BCDA;DCAB;BCDA;CBDA;ADBC;DABC;ACBD;ACBD;DABC;DABC;CDAB;BCDA;CDAB;CDBA;BCDA;DCAB;BCDA;BDAC;BADC;ACDB;ACBD;BCAD;DABC;DCBA;DBAC;ABDC;ADCB;DCBA;CABD;ADCB;ACBD;BCDA,20720;7550;7454;9039;3188;5331;2851;17440;17618;13818;2026;2997;2825;3690;3100;3849;6862;5403;16039;5552;2436;1738;1786;2409;4808;14468;2244;8023;1830;2146;2427;2730;2185;1581;2156;7116;1702;2919;2328;6841,sun,27;35;22;15;40;25;34;20;6;3;18;23;19;21;9;37;8;2;12;38;13;30;32;16;28;26;39;36;5;4;7;11;24;31;33;10;1;17;29;14,0,,
3XEDXEGFX310YMGOYF1TRNKYW700KP,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:33 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:33 PDT 2017,,,3LJ7UR74RIQLS0HL4VLDK2NZ0WHN4X,l9zxd5yxop,Approved,Fri Oct 20 12:08:14 PDT 2017,Fri Oct 20 12:18:18 PDT 2017,Fri Oct 20 13:18:18 PDT 2017,2017-10-20 20:18:57 UTC,,,604,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,36,Yes,Thanks for the opportunity and fair pay!,2,1,Would've done for $1.5 - thanks for being generous!,{},square,square,triangle,square,curved line,cube with more filled,cube,square,almost a circle,arrow,cylinder,part of triangle,cylinder with less filling,arrow,small line - not arrow,square,smaller triangle,oval,oval,tornado ribbon,smaller ribbon,arrow,bent arrow,medium thinness bar,line - not arrow,short line,triangle,triangle,oval,rectangle,cylinder,ribbon,bar - not arrow,curved arrow,arrow,square,triangle,triangle,curve - not arrow,triangle,sun,Female,,CDBA;CBDA;CADB;BDAC;BADC;CADB;BACD;DCAB,6;7;3;5;2;1;4;8,1,1,1,1,1,1,1,1,yes,{},No issues,1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;2;2;1;2;1;2,CDAB;DABC;CABD;BACD;DCAB;BDCA;ADBC;CBAD;BCAD;BCDA;CBDA;DCAB;DACB;ABDC;BCAD;DABC;DBCA;ADCB;ABCD;BCDA;ADBC;ADCB;BDCA;BDAC;ADCB;DBCA;ADBC;ACBD;BACD;ADBC;BCAD;DACB;ABDC;ABDC;BCDA;BACD;CBDA;DABC;BACD;CBDA,23208;5681;3995;5246;2994;15354;6420;6875;25766;5778;1989;11032;6087;2970;3297;1998;6123;14587;6533;5987;4682;4788;3634;2483;3911;4677;23246;7124;2534;9072;6950;4567;2289;6884;9880;2260;1778;6308;6779;4007,sun,11;18;38;29;35;10;32;24;30;17;21;8;9;23;6;25;12;27;4;3;1;39;26;40;5;15;20;13;33;2;31;19;7;36;22;34;16;14;37;28,0,,
3XEDXEGFX310YMGOYF1TRNKYW700KP,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:33 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:33 PDT 2017,,,3SPJ033422G57H4KE4HS7KAPMDEJYD,gwj563c7s6,Approved,Fri Oct 20 12:42:03 PDT 2017,Fri Oct 20 12:46:59 PDT 2017,Fri Oct 20 13:46:59 PDT 2017,Fri Oct 20 13:34:43 PDT 2017,,,296,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,22,No,N/A,3,1,2,{},circle,square,circle,almost complete circle,arrow,nearly full cube,cylinder,triangle,triangle,arrow,cube,broken up triangle,cube,arrow,small line,square,small triangle,ellipse,oval,cylinder,cylinder,arow,arrow,arrow,arrow,small line,triangle,triangle,square,slim oval,helix spiral,small cylinder,line,curved line,thin line,circle,triangle,triangle,arrow,triangle,sun,Male,,ADCB;BACD;ADCB;BCAD;ACDB;BDAC;ABCD;DBCA,4;5;6;8;7;2;3;1,1,1,1,1,1,1,1,1,yes,{},No,2;2;2;1;1;2;1;2;2;2;1;1;2;1;2;1;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1,CDBA;CDBA;DABC;ADBC;DABC;DABC;BDCA;DCBA;DCBA;ADBC;BADC;DCBA;CBAD;CADB;CBDA;CABD;DACB;CBAD;CDAB;BDCA;ABDC;BDCA;CDAB;CABD;BDCA;CDBA;DABC;DBAC;BCAD;DACB;DACB;DABC;CDBA;CADB;BADC;CDBA;BADC;BACD;ADCB;CDAB,8070;6054;5152;6466;7941;5015;6275;3857;6088;5155;6620;2229;1906;11639;2594;3142;3255;4429;3546;1933;2818;1958;2127;3223;1823;9370;2415;5626;2374;3514;2533;1817;2146;5363;2470;1677;7646;6955;5430;3666,sun,9;20;1;8;36;15;34;26;6;28;32;30;13;25;3;23;27;37;7;5;39;18;11;22;19;12;10;4;35;16;17;21;31;24;33;29;14;2;38;40,0,,
3Y40HMYLL1VMY8RBV5U26OG785IXUD,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:34 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:34 PDT 2017,,,3K4J6M3CXF6UKXGGQSI97L02RUQAGM,4ovlikakgl,Approved,Fri Oct 20 11:46:46 PDT 2017,Fri Oct 20 11:55:00 PDT 2017,Fri Oct 20 12:55:00 PDT 2017,2017-10-20 19:55:57 UTC,,,494,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,48,Yes,{},3,1,2,{},square,square,circle,square,right facing arrow,cylinder,cylinder,triangle with one dot,circle,line with slight slope,cube,partial triangle,cube,right facing arrow,short line without an arrow,triangle,square,square,oval,curley,disc,right facing arrow,line with an arrow,thin line without an arrow,line without an arrow,right facing arrow,triangle,small square,square,thin oval,cylinder,curly,right facing arrow,curved line with an arrow,thin line no arrow,circle,triangle,cube,curved line with an arrow,square,sun,Male,,DABC;CBAD;CBDA;ABDC;DACB;ADBC;CBAD;ACBD,1;3;2;5;6;4;8;7,1,1,1,1,1,1,1,1,yes,{},none,1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;2;2;1,CABD;DBCA;DBAC;DCAB;CBAD;ADBC;ABCD;DABC;BADC;BCDA;BACD;DCAB;BACD;ABCD;CABD;ABDC;CBAD;DCBA;DCAB;DACB;DCBA;DACB;DBCA;BCAD;CABD;DBCA;CDBA;ABCD;DBCA;BADC;DBCA;BACD;BCAD;BCDA;BCAD;ACBD;DBAC;CADB;BCAD;BCAD,10172;7427;12349;7725;5524;4459;6298;6068;2240;7840;5280;10112;2224;3536;11473;2433;2783;10288;5552;3841;6095;2448;4432;2352;3504;2496;1840;3424;6623;5984;4336;1952;54000;5968;2000;1936;6000;6064;3904;4848,sun,32;2;19;36;13;15;29;35;12;40;21;28;24;6;16;9;33;18;38;14;27;26;39;20;7;17;11;37;22;31;10;25;34;3;1;5;30;4;23;8,1,,
3Y40HMYLL1VMY8RBV5U26OG785IXUD,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:34 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:34 PDT 2017,,,3VHP9MDGROXCZCHJZM8IVVQEQIGFCZ,hudeygu61e,Approved,Fri Oct 20 12:54:07 PDT 2017,Fri Oct 20 13:06:12 PDT 2017,Fri Oct 20 14:06:12 PDT 2017,Fri Oct 20 13:34:43 PDT 2017,,,725,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,22,Yes,Great study!,2,1,Yes,{},circle,square,circle,square,arrow,almost full cube,cylinder,triangle with one circle in the center,triangle,arrow,cylinder,half a circle,almost empty cylinder,line with an arrow,small arrow,triangle,small triangle,oval,slim rectangle,cylinder,small swirl,line,line without an arrow,arrow,arrow,shortest line,triangle,small square,rectangle,slim oval,swirl,small cylinder,line,arc with no arrow,slimmest line without an arrow,square,triangle,square,arc without an arrow,square,Click on the sun,Male,,CABD;ABCD;ACBD;BACD;ACDB;DCAB;ADCB;CBAD,4;5;8;7;3;1;6;2,1,1,1,1,1,1,1,1,yes,{},No,2;1;1;1;2;2;2;1;1;2;1;2;2;1;2;1;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;1;1;1;1;1;2;1;1;1,BDAC;DBCA;ADCB;BDCA;BCAD;ADBC;BADC;ADCB;BDCA;DABC;DABC;BADC;BACD;DACB;CBAD;DCBA;BACD;ABCD;ABCD;CADB;DBCA;CBDA;CDAB;BCAD;BDAC;ADCB;BDCA;BADC;CBDA;CADB;BCDA;ABCD;DBCA;DCBA;CDBA;DBAC;DBCA;ACDB;BACD;DBCA,18147;10866;8852;8545;15282;7101;4702;13288;3398;4329;5171;8570;3713;3999;5256;6086;6431;4016;8233;6743;13745;4331;163952;3602;3468;4139;7953;7141;5562;3390;3226;3572;2968;4562;3610;6694;6384;8686;3384;3287,sun,9;3;32;21;16;38;5;40;25;6;36;14;33;15;22;12;4;10;20;28;37;23;29;1;13;35;2;24;26;30;39;18;7;19;17;11;34;8;27;31,0,,
3Y40HMYLL1VMY8RBV5U26OG785IXUD,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:34 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:34 PDT 2017,,,3VSOLARPKCMFL2UN37XPSW09H7339S,l6basawlj7,Approved,Fri Oct 20 11:44:47 PDT 2017,Fri Oct 20 11:52:20 PDT 2017,Fri Oct 20 12:52:20 PDT 2017,2017-10-20 19:52:57 UTC,,,453,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,30,Yes,None,3,1,3,{},Circle,Sqaure,Circle,Sqaure,curved line,Mostly filled cube,cube,triangle with one dot,triangle,almost straight line,cylinder,Semi Triangle,almost empty cylinder,arriw,small line,triangle,triangle,Oval,thin rectangle,Tornado,cylinder,arrow,arrow,thinner line,line not pointing,arrow,triangle,Smaller sqaure,rectangle,thinner oval,cylinder,short cylinder,Arrow,Curved arrow,Arrow,square,striped sqaure,triangle,Curving Arrow,square,Sun,Male,,DACB;ABDC;ADCB;BCDA;CABD;ADCB;ACBD;ADCB,1;2;5;7;3;4;6;8,1,1,1,1,1,1,1,1,yes,{},none,2;2;2;2;2;1;1;2;1;2;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;2;2,BADC;CDBA;DCAB;BCDA;CBAD;ACBD;CADB;ABDC;CBAD;DCBA;ADCB;ACDB;ADCB;ACBD;DCBA;DCAB;CADB;DCBA;BACD;CBDA;DCAB;CDAB;CBAD;ABDC;DBAC;BADC;BCDA;ABCD;DCAB;CDBA;ADBC;BDCA;CBDA;DBCA;ABDC;ABDC;CDAB;CDAB;ACDB;CDBA,9936;6926;6716;3583;4003;6651;10381;6190;6793;5221;5903;10443;4390;8593;5047;7800;7337;4078;6398;12724;28848;4452;2480;4913;5855;9876;3172;4256;4080;5744;11607;4224;4897;5693;3785;4112;3680;8350;4754;6403,sun,27;2;10;25;12;11;16;34;8;1;39;14;17;6;40;4;26;35;13;18;20;24;21;3;36;38;29;32;9;23;5;33;30;37;7;15;19;31;28;22,0,,
3Y40HMYLL1VMY8RBV5U26OG785IXUD,33YD3YS58SIZ71J94O34UJ34SNQCZQ,Describe an image among several other images (about 10 min),Native English speaker required. You need to allow Javascript to work on the HIT. In this task you will be asked to describe an image among several other images . You may take ONLY 1 HIT for this task.,"image, description, game",$2.00 ,Fri Oct 20 11:43:34 PDT 2017,4,BatchId:2978795;OriginalHitTemplateId:920937340;,3600,3600,Fri Oct 27 11:43:34 PDT 2017,,,3Z4GS9HPNWNT827HQM2VRHLJRJ677U,9r2aka6ee2,Approved,Fri Oct 20 12:45:15 PDT 2017,Fri Oct 20 12:56:41 PDT 2017,Fri Oct 20 13:56:41 PDT 2017,Fri Oct 20 13:34:43 PDT 2017,,,686,100% (1/1),100% (1/1),100% (1/1),impreciseAdjPracticeListenerFreeProduction,TlessC2,29,Yes,Very Cool!,3,1,Yes,{},five,linear triangle,circle,square,arrow,cyclinder,box,one dot,circle,"line with ""r"" in its name",box,letter C,box,arrow,shortest dash,arrow,squre,rectangle,oval,tornado,mini torndado,arrow,chair with no arrow,"dashed name with a ""b""",shortest line,shortest line,square,triangle,oval,elongated rectangle,tornado,wavy object,arrow,eyebrow,line with bull's favorite color,square,traingle,square,eyebrow,square,Click the star,Male,,DCAB;ABDC;DACB;BDCA;BDAC;DBCA;ACDB;DCBA,4;6;5;8;1;7;2;3,1,1,1,1,1,1,1,1,yes,{},NO,1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;2;1;1;1;2;2;2;2;2;2;2;1,DABC;CBAD;BACD;ABCD;BDAC;DACB;BDAC;ADBC;ABCD;BADC;ADBC;BDCA;CDAB;BCDA;ACDB;CBDA;CBDA;DACB;ACDB;DABC;BACD;DCBA;BDCA;CADB;ACDB;ADCB;CBDA;CDBA;CDAB;BDCA;DABC;BDCA;CBAD;CDBA;DCAB;ADBC;CBAD;ADCB;ACBD;ABCD,19982;13042;17579;109461;11654;31736;42822;4952;5961;2886;3519;7199;5511;7495;5703;6033;24279;2016;13216;7112;2432;7856;11237;10322;10033;4167;4696;3055;2001;3959;3742;13954;3591;5655;2721;103558;5422;3337;3191;2480,sun,27;23;1;22;38;10;30;26;21;29;34;8;32;15;6;16;40;20;36;2;13;37;31;17;9;7;4;14;19;12;25;3;39;28;5;18;33;35;11;24,0,,
