condition,target.adjective,target.noun,target.color,group,itemid,Window,Region,adjType,totalLooks,Sum,Proportion
contrast,wide,rectangle,yellow,TmoreC,35,prior,competitor,rel,57,270,0.211111111111111
contrast,wide,rectangle,yellow,TmoreC,35,prior,distractor,rel,100,270,0.37037037037037
contrast,wide,rectangle,yellow,TmoreC,35,prior,distractor.contrast,rel,44,270,0.162962962962963
contrast,wide,rectangle,yellow,TmoreC,35,prior,target,rel,69,270,0.255555555555556
nocontrast,big,square,red,TlessC,23,adjective,competitor,rel,58,209,0.277511961722488
nocontrast,big,square,red,TlessC,23,adjective,distractor,rel,9,209,0.0430622009569378
nocontrast,big,square,red,TlessC,23,adjective,distractor.contrast,rel,11,209,0.0526315789473684
nocontrast,big,square,red,TlessC,23,adjective,target,rel,131,209,0.626794258373206
nocontrast,big,square,red,TlessC,23,noun,competitor,rel,21,85,0.247058823529412
nocontrast,big,square,red,TlessC,23,noun,distractor,rel,0,85,0
nocontrast,big,square,red,TlessC,23,noun,distractor.contrast,rel,0,85,0
nocontrast,big,square,red,TlessC,23,noun,target,rel,64,85,0.752941176470588
nocontrast,big,square,red,TlessC,23,prior,competitor,rel,90,278,0.323741007194245
nocontrast,big,square,red,TlessC,23,prior,distractor,rel,36,278,0.129496402877698
nocontrast,big,square,red,TlessC,23,prior,distractor.contrast,rel,75,278,0.26978417266187
nocontrast,big,square,red,TlessC,23,prior,target,rel,77,278,0.276978417266187
nocontrast,big,square,red,TmoreC,23,adjective,competitor,rel,0,194,0
nocontrast,big,square,red,TmoreC,23,adjective,distractor,rel,30,194,0.154639175257732
nocontrast,big,square,red,TmoreC,23,adjective,distractor.contrast,rel,0,194,0
nocontrast,big,square,red,TmoreC,23,adjective,target,rel,164,194,0.845360824742268
nocontrast,big,square,red,TmoreC,23,noun,competitor,rel,0,104,0
nocontrast,big,square,red,TmoreC,23,noun,distractor,rel,2,104,0.0192307692307692
nocontrast,big,square,red,TmoreC,23,noun,distractor.contrast,rel,7,104,0.0673076923076923
nocontrast,big,square,red,TmoreC,23,noun,target,rel,95,104,0.913461538461538
nocontrast,big,square,red,TmoreC,23,prior,competitor,rel,0,125,0
nocontrast,big,square,red,TmoreC,23,prior,distractor,rel,75,125,0.6
nocontrast,big,square,red,TmoreC,23,prior,distractor.contrast,rel,7,125,0.056
nocontrast,big,square,red,TmoreC,23,prior,target,rel,43,125,0.344
nocontrast,big,triangle,yellow,TlessC,33,adjective,competitor,rel,72,165,0.436363636363636
nocontrast,big,triangle,yellow,TlessC,33,adjective,distractor,rel,0,165,0
nocontrast,big,triangle,yellow,TlessC,33,adjective,distractor.contrast,rel,23,165,0.139393939393939
nocontrast,big,triangle,yellow,TlessC,33,adjective,target,rel,70,165,0.424242424242424
nocontrast,big,triangle,yellow,TlessC,33,noun,competitor,rel,7,88,0.0795454545454545
nocontrast,big,triangle,yellow,TlessC,33,noun,distractor,rel,0,88,0
nocontrast,big,triangle,yellow,TlessC,33,noun,distractor.contrast,rel,9,88,0.102272727272727
nocontrast,big,triangle,yellow,TlessC,33,noun,target,rel,72,88,0.818181818181818
nocontrast,big,triangle,yellow,TlessC,33,prior,competitor,rel,114,323,0.352941176470588
nocontrast,big,triangle,yellow,TlessC,33,prior,distractor,rel,21,323,0.065015479876161
nocontrast,big,triangle,yellow,TlessC,33,prior,distractor.contrast,rel,123,323,0.380804953560372
nocontrast,big,triangle,yellow,TlessC,33,prior,target,rel,65,323,0.201238390092879
nocontrast,big,triangle,yellow,TmoreC,33,adjective,competitor,rel,105,207,0.507246376811594
nocontrast,big,triangle,yellow,TmoreC,33,adjective,distractor,rel,1,207,0.00483091787439614
nocontrast,big,triangle,yellow,TmoreC,33,adjective,distractor.contrast,rel,53,207,0.256038647342995
nocontrast,big,triangle,yellow,TmoreC,33,adjective,target,rel,48,207,0.231884057971014
nocontrast,big,triangle,yellow,TmoreC,33,noun,competitor,rel,9,93,0.0967741935483871
nocontrast,big,triangle,yellow,TmoreC,33,noun,distractor,rel,0,93,0
nocontrast,big,triangle,yellow,TmoreC,33,noun,distractor.contrast,rel,12,93,0.129032258064516
nocontrast,big,triangle,yellow,TmoreC,33,noun,target,rel,72,93,0.774193548387097
nocontrast,big,triangle,yellow,TmoreC,33,prior,competitor,rel,86,257,0.334630350194553
nocontrast,big,triangle,yellow,TmoreC,33,prior,distractor,rel,38,257,0.147859922178988
nocontrast,big,triangle,yellow,TmoreC,33,prior,distractor.contrast,rel,85,257,0.330739299610895
nocontrast,big,triangle,yellow,TmoreC,33,prior,target,rel,48,257,0.186770428015564
nocontrast,closed,circle,blue,TlessC,17,adjective,competitor,max,53,297,0.178451178451178
nocontrast,closed,circle,blue,TlessC,17,adjective,distractor,max,36,297,0.121212121212121
nocontrast,closed,circle,blue,TlessC,17,adjective,distractor.contrast,max,36,297,0.121212121212121
nocontrast,closed,circle,blue,TlessC,17,adjective,target,max,172,297,0.579124579124579
nocontrast,closed,circle,blue,TlessC,17,noun,competitor,max,4,31,0.129032258064516
nocontrast,closed,circle,blue,TlessC,17,noun,distractor,max,6,31,0.193548387096774
nocontrast,closed,circle,blue,TlessC,17,noun,distractor.contrast,max,3,31,0.0967741935483871
nocontrast,closed,circle,blue,TlessC,17,noun,target,max,18,31,0.580645161290323
nocontrast,closed,circle,blue,TlessC,17,prior,competitor,max,62,287,0.21602787456446
nocontrast,closed,circle,blue,TlessC,17,prior,distractor,max,54,287,0.18815331010453
nocontrast,closed,circle,blue,TlessC,17,prior,distractor.contrast,max,89,287,0.310104529616725
nocontrast,closed,circle,blue,TlessC,17,prior,target,max,82,287,0.285714285714286
nocontrast,closed,circle,blue,TmoreC,17,adjective,competitor,max,44,254,0.173228346456693
nocontrast,closed,circle,blue,TmoreC,17,adjective,distractor,max,0,254,0
nocontrast,closed,circle,blue,TmoreC,17,adjective,distractor.contrast,max,25,254,0.0984251968503937
nocontrast,closed,circle,blue,TmoreC,17,adjective,target,max,185,254,0.728346456692913
nocontrast,closed,circle,blue,TmoreC,17,noun,competitor,max,0,25,0
nocontrast,closed,circle,blue,TmoreC,17,noun,distractor,max,0,25,0
nocontrast,closed,circle,blue,TmoreC,17,noun,distractor.contrast,max,3,25,0.12
nocontrast,closed,circle,blue,TmoreC,17,noun,target,max,22,25,0.88
nocontrast,closed,circle,blue,TmoreC,17,prior,competitor,max,72,200,0.36
nocontrast,closed,circle,blue,TmoreC,17,prior,distractor,max,15,200,0.075
nocontrast,closed,circle,blue,TmoreC,17,prior,distractor.contrast,max,53,200,0.265
nocontrast,closed,circle,blue,TmoreC,17,prior,target,max,60,200,0.3
nocontrast,closed,circle,green,TlessC,12,adjective,competitor,max,76,255,0.298039215686275
nocontrast,closed,circle,green,TlessC,12,adjective,distractor,max,24,255,0.0941176470588235
nocontrast,closed,circle,green,TlessC,12,adjective,distractor.contrast,max,2,255,0.00784313725490196
nocontrast,closed,circle,green,TlessC,12,adjective,target,max,153,255,0.6
nocontrast,closed,circle,green,TlessC,12,noun,competitor,max,11,29,0.379310344827586
nocontrast,closed,circle,green,TlessC,12,noun,distractor,max,3,29,0.103448275862069
nocontrast,closed,circle,green,TlessC,12,noun,distractor.contrast,max,0,29,0
nocontrast,closed,circle,green,TlessC,12,noun,target,max,15,29,0.517241379310345
nocontrast,closed,circle,green,TlessC,12,prior,competitor,max,93,250,0.372
nocontrast,closed,circle,green,TlessC,12,prior,distractor,max,62,250,0.248
nocontrast,closed,circle,green,TlessC,12,prior,distractor.contrast,max,31,250,0.124
nocontrast,closed,circle,green,TlessC,12,prior,target,max,64,250,0.256
nocontrast,closed,circle,green,TmoreC,12,adjective,competitor,max,98,295,0.332203389830508
nocontrast,closed,circle,green,TmoreC,12,adjective,distractor,max,14,295,0.0474576271186441
nocontrast,closed,circle,green,TmoreC,12,adjective,distractor.contrast,max,31,295,0.105084745762712
nocontrast,closed,circle,green,TmoreC,12,adjective,target,max,152,295,0.515254237288136
nocontrast,closed,circle,green,TmoreC,12,noun,competitor,max,3,30,0.1
nocontrast,closed,circle,green,TmoreC,12,noun,distractor,max,0,30,0
nocontrast,closed,circle,green,TmoreC,12,noun,distractor.contrast,max,0,30,0
nocontrast,closed,circle,green,TmoreC,12,noun,target,max,27,30,0.9
nocontrast,closed,circle,green,TmoreC,12,prior,competitor,max,102,265,0.384905660377359
nocontrast,closed,circle,green,TmoreC,12,prior,distractor,max,24,265,0.0905660377358491
nocontrast,closed,circle,green,TmoreC,12,prior,distractor.contrast,max,98,265,0.369811320754717
nocontrast,closed,circle,green,TmoreC,12,prior,target,max,41,265,0.154716981132075
nocontrast,empty,cube,transparent,TlessC,15,adjective,competitor,max,72,205,0.351219512195122
nocontrast,empty,cube,transparent,TlessC,15,adjective,distractor,max,0,205,0
nocontrast,empty,cube,transparent,TlessC,15,adjective,distractor.contrast,max,2,205,0.00975609756097561
nocontrast,empty,cube,transparent,TlessC,15,adjective,target,max,131,205,0.639024390243902
nocontrast,empty,cube,transparent,TlessC,15,noun,competitor,max,8,28,0.285714285714286
nocontrast,empty,cube,transparent,TlessC,15,noun,distractor,max,0,28,0
nocontrast,empty,cube,transparent,TlessC,15,noun,distractor.contrast,max,0,28,0
nocontrast,empty,cube,transparent,TlessC,15,noun,target,max,20,28,0.714285714285714
nocontrast,empty,cube,transparent,TlessC,15,prior,competitor,max,122,345,0.353623188405797
nocontrast,empty,cube,transparent,TlessC,15,prior,distractor,max,12,345,0.0347826086956522
nocontrast,empty,cube,transparent,TlessC,15,prior,distractor.contrast,max,46,345,0.133333333333333
nocontrast,empty,cube,transparent,TlessC,15,prior,target,max,165,345,0.478260869565217
nocontrast,empty,cylinder,transparent,TlessC,20,adjective,competitor,max,64,190,0.336842105263158
nocontrast,empty,cylinder,transparent,TlessC,20,adjective,distractor,max,9,190,0.0473684210526316
nocontrast,empty,cylinder,transparent,TlessC,20,adjective,distractor.contrast,max,28,190,0.147368421052632
nocontrast,empty,cylinder,transparent,TlessC,20,adjective,target,max,89,190,0.468421052631579
nocontrast,empty,cylinder,transparent,TlessC,20,noun,competitor,max,6,57,0.105263157894737
nocontrast,empty,cylinder,transparent,TlessC,20,noun,distractor,max,0,57,0
nocontrast,empty,cylinder,transparent,TlessC,20,noun,distractor.contrast,max,3,57,0.0526315789473684
nocontrast,empty,cylinder,transparent,TlessC,20,noun,target,max,48,57,0.842105263157895
nocontrast,empty,cylinder,transparent,TlessC,20,prior,competitor,max,63,248,0.254032258064516
nocontrast,empty,cylinder,transparent,TlessC,20,prior,distractor,max,60,248,0.241935483870968
nocontrast,empty,cylinder,transparent,TlessC,20,prior,distractor.contrast,max,14,248,0.0564516129032258
nocontrast,empty,cylinder,transparent,TlessC,20,prior,target,max,111,248,0.44758064516129
nocontrast,flat,circle,green,TlessC,11,adjective,competitor,max,70,202,0.346534653465347
nocontrast,flat,circle,green,TlessC,11,adjective,distractor,max,41,202,0.202970297029703
nocontrast,flat,circle,green,TlessC,11,adjective,distractor.contrast,max,8,202,0.0396039603960396
nocontrast,flat,circle,green,TlessC,11,adjective,target,max,83,202,0.410891089108911
nocontrast,flat,circle,green,TlessC,11,noun,competitor,max,8,67,0.119402985074627
nocontrast,flat,circle,green,TlessC,11,noun,distractor,max,4,67,0.0597014925373134
nocontrast,flat,circle,green,TlessC,11,noun,distractor.contrast,max,19,67,0.283582089552239
nocontrast,flat,circle,green,TlessC,11,noun,target,max,36,67,0.537313432835821
nocontrast,flat,circle,green,TlessC,11,prior,competitor,max,34,266,0.12781954887218
nocontrast,flat,circle,green,TlessC,11,prior,distractor,max,27,266,0.101503759398496
nocontrast,flat,circle,green,TlessC,11,prior,distractor.contrast,max,99,266,0.37218045112782
nocontrast,flat,circle,green,TlessC,11,prior,target,max,106,266,0.398496240601504
nocontrast,flat,circle,green,TmoreC,11,adjective,competitor,max,62,187,0.331550802139037
nocontrast,flat,circle,green,TmoreC,11,adjective,distractor,max,21,187,0.112299465240642
nocontrast,flat,circle,green,TmoreC,11,adjective,distractor.contrast,max,0,187,0
nocontrast,flat,circle,green,TmoreC,11,adjective,target,max,104,187,0.556149732620321
nocontrast,flat,circle,green,TmoreC,11,noun,competitor,max,11,86,0.127906976744186
nocontrast,flat,circle,green,TmoreC,11,noun,distractor,max,2,86,0.0232558139534884
nocontrast,flat,circle,green,TmoreC,11,noun,distractor.contrast,max,1,86,0.0116279069767442
nocontrast,flat,circle,green,TmoreC,11,noun,target,max,72,86,0.837209302325581
nocontrast,flat,circle,green,TmoreC,11,prior,competitor,max,50,220,0.227272727272727
nocontrast,flat,circle,green,TmoreC,11,prior,distractor,max,77,220,0.35
nocontrast,flat,circle,green,TmoreC,11,prior,distractor.contrast,max,45,220,0.204545454545455
nocontrast,flat,circle,green,TmoreC,11,prior,target,max,48,220,0.218181818181818
nocontrast,flat,triangle,yellow,TlessC,16,adjective,competitor,max,57,176,0.323863636363636
nocontrast,flat,triangle,yellow,TlessC,16,adjective,distractor,max,33,176,0.1875
nocontrast,flat,triangle,yellow,TlessC,16,adjective,distractor.contrast,max,39,176,0.221590909090909
nocontrast,flat,triangle,yellow,TlessC,16,adjective,target,max,47,176,0.267045454545455
nocontrast,flat,triangle,yellow,TlessC,16,noun,competitor,max,11,67,0.164179104477612
nocontrast,flat,triangle,yellow,TlessC,16,noun,distractor,max,0,67,0
nocontrast,flat,triangle,yellow,TlessC,16,noun,distractor.contrast,max,8,67,0.119402985074627
nocontrast,flat,triangle,yellow,TlessC,16,noun,target,max,48,67,0.716417910447761
nocontrast,flat,triangle,yellow,TlessC,16,prior,competitor,max,97,296,0.327702702702703
nocontrast,flat,triangle,yellow,TlessC,16,prior,distractor,max,81,296,0.273648648648649
nocontrast,flat,triangle,yellow,TlessC,16,prior,distractor.contrast,max,59,296,0.199324324324324
nocontrast,flat,triangle,yellow,TlessC,16,prior,target,max,59,296,0.199324324324324
nocontrast,flat,triangle,yellow,TmoreC,16,adjective,competitor,max,77,236,0.326271186440678
nocontrast,flat,triangle,yellow,TmoreC,16,adjective,distractor,max,28,236,0.11864406779661
nocontrast,flat,triangle,yellow,TmoreC,16,adjective,distractor.contrast,max,20,236,0.0847457627118644
nocontrast,flat,triangle,yellow,TmoreC,16,adjective,target,max,111,236,0.470338983050847
nocontrast,flat,triangle,yellow,TmoreC,16,noun,competitor,max,22,81,0.271604938271605
nocontrast,flat,triangle,yellow,TmoreC,16,noun,distractor,max,0,81,0
nocontrast,flat,triangle,yellow,TmoreC,16,noun,distractor.contrast,max,10,81,0.123456790123457
nocontrast,flat,triangle,yellow,TmoreC,16,noun,target,max,49,81,0.604938271604938
nocontrast,flat,triangle,yellow,TmoreC,16,prior,competitor,max,106,293,0.361774744027304
nocontrast,flat,triangle,yellow,TmoreC,16,prior,distractor,max,50,293,0.170648464163823
nocontrast,flat,triangle,yellow,TmoreC,16,prior,distractor.contrast,max,79,293,0.26962457337884
nocontrast,flat,triangle,yellow,TmoreC,16,prior,target,max,58,293,0.197952218430034
nocontrast,full,cube,yellow,TlessC,14,adjective,competitor,max,77,215,0.358139534883721
nocontrast,full,cube,yellow,TlessC,14,adjective,distractor,max,12,215,0.0558139534883721
nocontrast,full,cube,yellow,TlessC,14,adjective,distractor.contrast,max,47,215,0.218604651162791
nocontrast,full,cube,yellow,TlessC,14,adjective,target,max,79,215,0.367441860465116
nocontrast,full,cube,yellow,TlessC,14,noun,competitor,max,21,69,0.304347826086957
nocontrast,full,cube,yellow,TlessC,14,noun,distractor,max,1,69,0.0144927536231884
nocontrast,full,cube,yellow,TlessC,14,noun,distractor.contrast,max,0,69,0
nocontrast,full,cube,yellow,TlessC,14,noun,target,max,47,69,0.681159420289855
nocontrast,full,cube,yellow,TlessC,14,prior,competitor,max,95,309,0.307443365695793
nocontrast,full,cube,yellow,TlessC,14,prior,distractor,max,58,309,0.187702265372168
nocontrast,full,cube,yellow,TlessC,14,prior,distractor.contrast,max,129,309,0.41747572815534
nocontrast,full,cube,yellow,TlessC,14,prior,target,max,27,309,0.087378640776699
nocontrast,full,cube,yellow,TmoreC,14,adjective,competitor,max,60,224,0.267857142857143
nocontrast,full,cube,yellow,TmoreC,14,adjective,distractor,max,17,224,0.0758928571428571
nocontrast,full,cube,yellow,TmoreC,14,adjective,distractor.contrast,max,14,224,0.0625
nocontrast,full,cube,yellow,TmoreC,14,adjective,target,max,133,224,0.59375
nocontrast,full,cube,yellow,TmoreC,14,noun,competitor,max,14,70,0.2
nocontrast,full,cube,yellow,TmoreC,14,noun,distractor,max,0,70,0
nocontrast,full,cube,yellow,TmoreC,14,noun,distractor.contrast,max,0,70,0
nocontrast,full,cube,yellow,TmoreC,14,noun,target,max,56,70,0.8
nocontrast,full,cube,yellow,TmoreC,14,prior,competitor,max,96,291,0.329896907216495
nocontrast,full,cube,yellow,TmoreC,14,prior,distractor,max,120,291,0.412371134020619
nocontrast,full,cube,yellow,TmoreC,14,prior,distractor.contrast,max,27,291,0.0927835051546392
nocontrast,full,cube,yellow,TmoreC,14,prior,target,max,48,291,0.164948453608247
nocontrast,full,cylinder,blue,TlessC,19,adjective,competitor,max,74,259,0.285714285714286
nocontrast,full,cylinder,blue,TlessC,19,adjective,distractor,max,60,259,0.231660231660232
nocontrast,full,cylinder,blue,TlessC,19,adjective,distractor.contrast,max,21,259,0.0810810810810811
nocontrast,full,cylinder,blue,TlessC,19,adjective,target,max,104,259,0.401544401544402
nocontrast,full,cylinder,blue,TlessC,19,noun,competitor,max,6,57,0.105263157894737
nocontrast,full,cylinder,blue,TlessC,19,noun,distractor,max,3,57,0.0526315789473684
nocontrast,full,cylinder,blue,TlessC,19,noun,distractor.contrast,max,6,57,0.105263157894737
nocontrast,full,cylinder,blue,TlessC,19,noun,target,max,42,57,0.736842105263158
nocontrast,full,cylinder,blue,TlessC,19,prior,competitor,max,97,341,0.284457478005865
nocontrast,full,cylinder,blue,TlessC,19,prior,distractor,max,103,341,0.302052785923754
nocontrast,full,cylinder,blue,TlessC,19,prior,distractor.contrast,max,117,341,0.343108504398827
nocontrast,full,cylinder,blue,TlessC,19,prior,target,max,24,341,0.0703812316715543
nocontrast,full,cylinder,blue,TmoreC,19,adjective,competitor,max,116,291,0.398625429553265
nocontrast,full,cylinder,blue,TmoreC,19,adjective,distractor,max,39,291,0.134020618556701
nocontrast,full,cylinder,blue,TmoreC,19,adjective,distractor.contrast,max,17,291,0.0584192439862543
nocontrast,full,cylinder,blue,TmoreC,19,adjective,target,max,119,291,0.40893470790378
nocontrast,full,cylinder,blue,TmoreC,19,noun,competitor,max,6,65,0.0923076923076923
nocontrast,full,cylinder,blue,TmoreC,19,noun,distractor,max,2,65,0.0307692307692308
nocontrast,full,cylinder,blue,TmoreC,19,noun,distractor.contrast,max,0,65,0
nocontrast,full,cylinder,blue,TmoreC,19,noun,target,max,57,65,0.876923076923077
nocontrast,full,cylinder,blue,TmoreC,19,prior,competitor,max,93,360,0.258333333333333
nocontrast,full,cylinder,blue,TmoreC,19,prior,distractor,max,98,360,0.272222222222222
nocontrast,full,cylinder,blue,TmoreC,19,prior,distractor.contrast,max,45,360,0.125
nocontrast,full,cylinder,blue,TmoreC,19,prior,target,max,124,360,0.344444444444444
nocontrast,long,line,green,TlessC,31,adjective,competitor,rel,121,240,0.504166666666667
nocontrast,long,line,green,TlessC,31,adjective,distractor,rel,9,240,0.0375
nocontrast,long,line,green,TlessC,31,adjective,distractor.contrast,rel,0,240,0
nocontrast,long,line,green,TlessC,31,adjective,target,rel,110,240,0.458333333333333
nocontrast,long,line,green,TlessC,31,noun,competitor,rel,39,66,0.590909090909091
nocontrast,long,line,green,TlessC,31,noun,distractor,rel,0,66,0
nocontrast,long,line,green,TlessC,31,noun,distractor.contrast,rel,0,66,0
nocontrast,long,line,green,TlessC,31,noun,target,rel,27,66,0.409090909090909
nocontrast,long,line,green,TlessC,31,prior,competitor,rel,99,354,0.279661016949153
nocontrast,long,line,green,TlessC,31,prior,distractor,rel,91,354,0.257062146892655
nocontrast,long,line,green,TlessC,31,prior,distractor.contrast,rel,93,354,0.26271186440678
nocontrast,long,line,green,TlessC,31,prior,target,rel,71,354,0.200564971751412
nocontrast,long,line,green,TmoreC,31,adjective,competitor,rel,98,219,0.447488584474886
nocontrast,long,line,green,TmoreC,31,adjective,distractor,rel,1,219,0.0045662100456621
nocontrast,long,line,green,TmoreC,31,adjective,distractor.contrast,rel,0,219,0
nocontrast,long,line,green,TmoreC,31,adjective,target,rel,120,219,0.547945205479452
nocontrast,long,line,green,TmoreC,31,noun,competitor,rel,24,66,0.363636363636364
nocontrast,long,line,green,TmoreC,31,noun,distractor,rel,0,66,0
nocontrast,long,line,green,TmoreC,31,noun,distractor.contrast,rel,0,66,0
nocontrast,long,line,green,TmoreC,31,noun,target,rel,42,66,0.636363636363636
nocontrast,long,line,green,TmoreC,31,prior,competitor,rel,54,219,0.246575342465753
nocontrast,long,line,green,TmoreC,31,prior,distractor,rel,31,219,0.141552511415525
nocontrast,long,line,green,TmoreC,31,prior,distractor.contrast,rel,27,219,0.123287671232877
nocontrast,long,line,green,TmoreC,31,prior,target,rel,107,219,0.488584474885845
nocontrast,long,line,red,TlessC,21,adjective,competitor,rel,64,251,0.254980079681275
nocontrast,long,line,red,TlessC,21,adjective,distractor,rel,19,251,0.0756972111553785
nocontrast,long,line,red,TlessC,21,adjective,distractor.contrast,rel,11,251,0.0438247011952191
nocontrast,long,line,red,TlessC,21,adjective,target,rel,157,251,0.625498007968127
nocontrast,long,line,red,TlessC,21,noun,competitor,rel,21,75,0.28
nocontrast,long,line,red,TlessC,21,noun,distractor,rel,0,75,0
nocontrast,long,line,red,TlessC,21,noun,distractor.contrast,rel,5,75,0.0666666666666667
nocontrast,long,line,red,TlessC,21,noun,target,rel,49,75,0.653333333333333
nocontrast,long,line,red,TlessC,21,prior,competitor,rel,53,310,0.170967741935484
nocontrast,long,line,red,TlessC,21,prior,distractor,rel,54,310,0.174193548387097
nocontrast,long,line,red,TlessC,21,prior,distractor.contrast,rel,126,310,0.406451612903226
nocontrast,long,line,red,TlessC,21,prior,target,rel,77,310,0.248387096774194
nocontrast,long,line,red,TmoreC,21,adjective,competitor,rel,29,202,0.143564356435644
nocontrast,long,line,red,TmoreC,21,adjective,distractor,rel,0,202,0
nocontrast,long,line,red,TmoreC,21,adjective,distractor.contrast,rel,6,202,0.0297029702970297
nocontrast,long,line,red,TmoreC,21,adjective,target,rel,167,202,0.826732673267327
nocontrast,long,line,red,TmoreC,21,noun,competitor,rel,6,66,0.0909090909090909
nocontrast,long,line,red,TmoreC,21,noun,distractor,rel,0,66,0
nocontrast,long,line,red,TmoreC,21,noun,distractor.contrast,rel,0,66,0
nocontrast,long,line,red,TmoreC,21,noun,target,rel,60,66,0.909090909090909
nocontrast,long,line,red,TmoreC,21,prior,competitor,rel,16,220,0.0727272727272727
nocontrast,long,line,red,TmoreC,21,prior,distractor,rel,99,220,0.45
nocontrast,long,line,red,TmoreC,21,prior,distractor.contrast,rel,31,220,0.140909090909091
nocontrast,long,line,red,TmoreC,21,prior,target,rel,74,220,0.336363636363636
nocontrast,narrow,oval,red,TlessC,36,adjective,competitor,rel,119,260,0.457692307692308
nocontrast,narrow,oval,red,TlessC,36,adjective,distractor,rel,62,260,0.238461538461538
nocontrast,narrow,oval,red,TlessC,36,adjective,distractor.contrast,rel,27,260,0.103846153846154
nocontrast,narrow,oval,red,TlessC,36,adjective,target,rel,52,260,0.2
nocontrast,narrow,oval,red,TlessC,36,noun,competitor,rel,9,27,0.333333333333333
nocontrast,narrow,oval,red,TlessC,36,noun,distractor,rel,3,27,0.111111111111111
nocontrast,narrow,oval,red,TlessC,36,noun,distractor.contrast,rel,3,27,0.111111111111111
nocontrast,narrow,oval,red,TlessC,36,noun,target,rel,12,27,0.444444444444444
nocontrast,narrow,oval,red,TlessC,36,prior,competitor,rel,70,230,0.304347826086957
nocontrast,narrow,oval,red,TlessC,36,prior,distractor,rel,18,230,0.0782608695652174
nocontrast,narrow,oval,red,TlessC,36,prior,distractor.contrast,rel,103,230,0.447826086956522
nocontrast,narrow,oval,red,TlessC,36,prior,target,rel,39,230,0.169565217391304
nocontrast,narrow,oval,red,TmoreC,36,adjective,competitor,rel,80,281,0.284697508896797
nocontrast,narrow,oval,red,TmoreC,36,adjective,distractor,rel,22,281,0.0782918149466192
nocontrast,narrow,oval,red,TmoreC,36,adjective,distractor.contrast,rel,62,281,0.220640569395018
nocontrast,narrow,oval,red,TmoreC,36,adjective,target,rel,117,281,0.416370106761566
nocontrast,narrow,oval,red,TmoreC,36,noun,competitor,rel,3,30,0.1
nocontrast,narrow,oval,red,TmoreC,36,noun,distractor,rel,0,30,0
nocontrast,narrow,oval,red,TmoreC,36,noun,distractor.contrast,rel,0,30,0
nocontrast,narrow,oval,red,TmoreC,36,noun,target,rel,27,30,0.9
nocontrast,narrow,oval,red,TmoreC,36,prior,competitor,rel,82,269,0.304832713754647
nocontrast,narrow,oval,red,TmoreC,36,prior,distractor,rel,83,269,0.308550185873606
nocontrast,narrow,oval,red,TmoreC,36,prior,distractor.contrast,rel,46,269,0.171003717472119
nocontrast,narrow,oval,red,TmoreC,36,prior,target,rel,58,269,0.215613382899628
nocontrast,narrow,rectangle,red,TlessC,26,adjective,competitor,rel,46,231,0.199134199134199
nocontrast,narrow,rectangle,red,TlessC,26,adjective,distractor,rel,0,231,0
nocontrast,narrow,rectangle,red,TlessC,26,adjective,distractor.contrast,rel,2,231,0.00865800865800866
nocontrast,narrow,rectangle,red,TlessC,26,adjective,target,rel,183,231,0.792207792207792
nocontrast,narrow,rectangle,red,TlessC,26,noun,competitor,rel,4,36,0.111111111111111
nocontrast,narrow,rectangle,red,TlessC,26,noun,distractor,rel,0,36,0
nocontrast,narrow,rectangle,red,TlessC,26,noun,distractor.contrast,rel,4,36,0.111111111111111
nocontrast,narrow,rectangle,red,TlessC,26,noun,target,rel,28,36,0.777777777777778
nocontrast,narrow,rectangle,red,TlessC,26,prior,competitor,rel,28,235,0.119148936170213
nocontrast,narrow,rectangle,red,TlessC,26,prior,distractor,rel,56,235,0.238297872340426
nocontrast,narrow,rectangle,red,TlessC,26,prior,distractor.contrast,rel,32,235,0.136170212765957
nocontrast,narrow,rectangle,red,TlessC,26,prior,target,rel,119,235,0.506382978723404
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,competitor,rel,14,269,0.0520446096654275
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,distractor,rel,15,269,0.0557620817843866
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,distractor.contrast,rel,3,269,0.0111524163568773
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,target,rel,237,269,0.881040892193309
nocontrast,narrow,rectangle,red,TmoreC,26,noun,competitor,rel,0,40,0
nocontrast,narrow,rectangle,red,TmoreC,26,noun,distractor,rel,0,40,0
nocontrast,narrow,rectangle,red,TmoreC,26,noun,distractor.contrast,rel,3,40,0.075
nocontrast,narrow,rectangle,red,TmoreC,26,noun,target,rel,37,40,0.925
nocontrast,narrow,rectangle,red,TmoreC,26,prior,competitor,rel,139,329,0.422492401215805
nocontrast,narrow,rectangle,red,TmoreC,26,prior,distractor,rel,23,329,0.0699088145896656
nocontrast,narrow,rectangle,red,TmoreC,26,prior,distractor.contrast,rel,42,329,0.127659574468085
nocontrast,narrow,rectangle,red,TmoreC,26,prior,target,rel,125,329,0.379939209726444
nocontrast,short,cylinder,green,TlessC,38,adjective,competitor,rel,117,228,0.513157894736842
nocontrast,short,cylinder,green,TlessC,38,adjective,distractor,rel,29,228,0.12719298245614
nocontrast,short,cylinder,green,TlessC,38,adjective,distractor.contrast,rel,32,228,0.140350877192982
nocontrast,short,cylinder,green,TlessC,38,adjective,target,rel,50,228,0.219298245614035
